Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
Amnesia	5 Seconds of Summer		Bill's Top 200 2018	Bill's Top 200 2018					Pop	8558812	237	1	1	12	16	2014	4/12/19, 12:18 AM	5/15/18, 8:58 PM	256	44100		Purchased AAC audio file					1	6/21/17, 11:01 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/12 Amnesia.m4a
Just Cant Get Enough	Depeche Mode		Rob's Top 200 2018	Rob's Top 200 2018						3047695	216						3/9/19, 12:36 AM	5/15/18, 8:59 PM	112	44100		MPEG audio file		rob	1	12/10/10, 9:18 PM	5	6/2/18, 7:25 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/Just Cant Get Enough.mp3
I'm in Love	Teenage Fanclub		Bill's Top 200 2018	Bill's Top 200 2018					Alternative	5923046	161			1	12	2016	3/9/19, 12:34 AM	5/15/18, 10:30 PM	256	44100		Purchased AAC audio file								Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/01 I'm in Love.m4a
Roustabout	Elvis Presley		Rob's Top 200 2018	Rob's Top 200 2018					Other	2009276	124						3/9/19, 12:36 AM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob	1	12/9/11, 8:42 PM				Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/Roustabout.mp3
Hold Me Now	The Thompson Twins		Bill's Top 200 2018	Bill's Top 200 2018					Pop	9686293	288	1	1	9	10	1992	3/30/19, 2:48 PM	5/15/18, 8:58 PM	268	44100		MPEG audio file								Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/09 Hold Me Now.mp3
Cousin Dupree	Steely Dan		Two Against Nature						Pop	11384326	328	1	1	7	9	2000	4/20/19, 11:12 AM	4/28/19, 12:29 PM	269	44100		MPEG audio file		Amazon.com Song ID: 208367705			1	4/28/19, 1:10 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Steely Dan/Two Against Nature/07 Cousin Dupree.mp3
Soon to Be Nothing	Indigo Girls		Bill's Top 200 2018	Bill's Top 200 2018					Rock/Pop	4328722	269			2			3/9/19, 12:34 AM	5/15/18, 8:58 PM	128	44100		MPEG audio file			1	12/10/10, 8:57 PM	1	7/19/16, 8:26 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/02 Soon to Be Nothing.mp3
Uprising	Muse		Rob's Top 200 2018	Rob's Top 200 2018					Alternative Rock	9853784	304	1	1	1	1	2009	3/9/19, 12:36 AM	5/15/18, 8:59 PM	256	44100		MPEG audio file		Amazon.com Song ID: 212339082	2	12/11/11, 2:18 PM	3	10/10/14, 11:01 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/01 Uprising.mp3
Piano Concerto No. 1 in B-Flat Minor, Op. 23: I. Allegro non troppo e molto Maestoso -	Martha Argerich, Kirill Kondrashin & Symphonieorchester des Bayerischen Rundfunks		Bill's Top 200 2018	Bill's Top 200 2018					Classical	8756939	249	2	2	17	25	2009	4/12/19, 12:18 AM	5/15/18, 10:31 PM	256	44100		Purchased AAC audio file								Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/2-17 Piano Concerto No. 1 in B-Flat Minor, Op. 23_ I. Allegro non troppo e molto Maestoso -.m4a
Gravity	Sara Bareilles		Bill's Top 200 2018	Bill's Top 200 2018					Pop	4698513	234			5	21	2007	3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			4	11/28/13, 11:49 AM	2	4/28/19, 12:31 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/05 Gravity.mp3
Strawberries & Cigarettes	Troye Sivan	Troye Sivan, Jack Antonoff & Alex Hope	Strawberries & Cigarettes - Single						Pop	7804990	201			1	1	2018	5/1/19, 12:38 PM	5/1/19, 4:35 PM	256	44100		Purchased AAC audio file					2	5/2/19, 9:49 AM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Troye Sivan/Strawberries & Cigarettes - Single/01 Strawberries & Cigarettes.m4a
A Time For Us (Love Theme from Romeo and Juliet)	Henry Mancini		Rob's Top 200 2018	Rob's Top 200 2018						2471888	154						3/9/19, 12:36 AM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob						Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/A Time For Us (Love Theme from Romeo and Juliet).mp3
New Horizons	The Moody Blues		Bill's Top 200 2017	Bill's Top 200 2017					Rock	11239967	310	1	1	2	8	1972	4/27/19, 10:48 AM	5/15/18, 8:58 PM	256	44100		Purchased AAC audio file					1	5/2/19, 9:34 AM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Various Artists/Bill's Top 200 2017/02 New Horizons.m4a
Big Wide World	Teddy Randazzo		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				rock	2062336	171			17			3/9/19, 12:34 AM	5/15/18, 8:58 PM	96	44100		MPEG audio file		rob	2	6/2/18, 7:07 PM	6	8/28/15, 10:51 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/17 Big Wide World.mp3
Half Heaven Half Heartache	Gene Pitney		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Easy Listening	3358483	167	1	2	16	25	1995	3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			2	12/10/10, 9:33 PM	3	7/20/16, 8:18 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/1-16 Half Heaven Half Heartache.mp3
Private Eyes	Hall & Oates		Rob's Top 200 2018	Rob's Top 200 2018					Other	3343917	207						3/9/19, 12:36 AM	5/15/18, 8:59 PM	128	44100		MPEG audio file			1	12/10/10, 10:07 PM	4	8/28/15, 10:59 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/Private Eyes.mp3
Running Water	The Moody Blues		Bill's Top 200 2017	Bill's Top 200 2017					Pop	7918918	202	1	1	8	12	1983	4/27/19, 10:48 AM	5/15/18, 8:58 PM	256	44100		Purchased AAC audio file					3	5/1/19, 4:32 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Various Artists/Bill's Top 200 2017/08 Running Water.m4a
Light My Fire	The Doors		Rob's Top 200 2018	Rob's Top 200 2018						8317119	593						3/9/19, 12:36 AM	5/15/18, 8:59 PM	112	44100		MPEG audio file		rob	1	12/10/10, 10:39 PM	7	6/2/18, 7:21 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/Light My Fire.mp3
Special	Garbage		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Alternative & Punk	4479117	223	1	1	5	12	1998	3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			2	12/4/11, 1:02 PM	4	6/2/18, 8:07 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/05 Special.mp3
Little Sister (Take 3)	Elvis Presley		Rob's Top 200 2018	Rob's Top 200 2018					Pop	2562048	160			1			3/9/19, 12:36 AM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob			5	6/2/18, 7:23 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/01 Little Sister (Take 3).mp3
Gravity	Sara Bareilles		Bill's Top 200 2018	Bill's Top 200 2018					Pop	4698513	234			5	21	2007	3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			4	11/28/13, 11:49 AM	2	4/28/19, 12:31 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/05 Gravity.mp3
The Way You Do The Things You Do	Temptations		Rob's Top 200 2018	Rob's Top 200 2018					genre	2594359	162			1			3/9/19, 12:36 AM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob	1	12/10/10, 9:46 PM	8	6/2/18, 7:11 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/01 The Way You Do The Things You Do.mp3
Freelove	Depeche Mode		Bill's Top 200 2006	Bill Top 200 2007	Bill Top 200 2007				Electronica/Dance	7417855	370	1	1	7	13	2001	3/9/19, 1:23 PM	5/15/18, 9:27 PM	160	44100		MPEG audio file			1	12/10/10, 9:23 PM	4	8/28/15, 9:30 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2006/07 Freelove.mp3
Love You Inside Out	Bee Gees		Rob's Top 200 2018	Rob's Top 200 2018					Pop	8205113	250	1	1	12	40	2009	3/9/19, 12:36 AM	5/15/18, 8:59 PM	256	44100		MPEG audio file		Amazon.com Song ID: 213338051			6	5/15/18, 9:02 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/12 Love You Inside Out.mp3
(You're So Square) Baby I Don't Care	Buddy Holly		The Buddy Holly Collection (2 of 2)						Rock/Pop	1566639	96			7			12/4/13, 8:56 PM	5/1/19, 4:25 PM	128	44100		MPEG audio file		rob			3	5/2/19, 9:34 AM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Buddy Holly/The Buddy Holly Collection (2 of 2)/07 (You're So Square) Baby I Don't Care.mp3
Supermassive Black hole	Muse		Rob's Top 200 2018	Rob's Top 200 2018					Alternative	5032275	209			1	1	2006	3/9/19, 12:36 AM	5/15/18, 8:59 PM	192	44100		MPEG audio file		 00000000 00000210 000009B0 00000000008CFBC0 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000	2	12/11/11, 2:16 PM	3	8/28/15, 11:30 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/01 Supermassive Black hole.mp3
(They Long To Be) Close To You	The Carpenters		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Pop	4456134	222	2	2	14	14	1970	3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			1	12/10/10, 9:46 PM	4	6/2/18, 8:09 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/2-14 (They Long To Be) Close To You.mp3
The story in your eyes (Live)	The Moody Blues		Rob's Top 200 2018	Rob's Top 200 2018					Pop	3584615	223					2000	3/9/19, 12:36 AM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob	1	12/10/10, 8:44 PM	3	6/2/18, 7:37 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/The story in your eyes (Live).mp3
You're Gonna Lose That Girl	The Beatles		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Rock	2811437	140	1	1	6	14	1965	3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file					3	6/2/18, 10:08 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/06 You're Gonna Lose That Girl.mp3
Help Me, Rhonda (Single Version)_rob	Beach Boys		Rob's Top 200 2018	Rob's Top 200 2018					Rock	4030961	167	1	1	10	30	2003	3/9/19, 12:36 AM	5/15/18, 8:59 PM	192	44100		MPEG audio file		backup 33	1	12/10/10, 11:04 PM	6	6/2/18, 7:41 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/10 Help Me, Rhonda (Single Version)_rob.mp3
Say Something	A Great Big World & Christina Aguilera		Bill's Top 200 2018	Bill's Top 200 2018					Rock	6293261	229	1	1	1		2013	3/9/19, 12:34 AM	5/15/18, 8:58 PM	217	44100		MPEG audio file					3	10/7/14, 12:51 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/01 Say Something.mp3
The A Team	Ed Sheeran		Bill's Top 200 2018	Bill's Top 200 2018					Pop	8447170	258	1	1	1	4	2011	3/9/19, 12:34 AM	5/15/18, 8:58 PM	256	44100		MPEG audio file		Amazon.com Song ID: 226175112			5	6/2/18, 10:06 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/01 The A Team.mp3
The Land Of Make-Believe	The Moody Blues		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Rock	5824921	291	1	1	6	8	1972	3/9/19, 12:34 AM	5/15/18, 9:27 PM	160	44100		MPEG audio file			1	12/10/10, 8:28 PM	9	6/2/18, 6:30 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/06 The Land Of Make-Believe.mp3
Holiday Road [Live]	Lindsey Buckingham		Rob's Top 200 2018	Rob's Top 200 2018					Rock	6298629	191	1	1	13	15	2008	3/9/19, 12:36 AM	5/15/18, 8:59 PM	256	44100		MPEG audio file		Amazon.com Song ID: 204952829			5	6/2/18, 8:15 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/13 Holiday Road [Live].mp3
I'm Into Something Good	Herman's Hermits		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Rock/Pop	2509513	156			1			3/9/19, 12:34 AM	5/15/18, 8:58 PM	128	44100		MPEG audio file			2	12/10/10, 10:11 PM	4	12/7/13, 8:39 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/01 I'm Into Something Good.mp3
Gina	Johnny Mathis		16 Most Requested Songs						rock	3311616	165			16			12/19/04, 6:00 PM	4/28/19, 12:27 PM	160	44100		MPEG audio file		rob			2	4/28/19, 1:08 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Johnny Mathis/16 Most Requested Songs/16 Gina.mp3
Silver Springs	Fleetwood Mac		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Other	4312589	269			9			3/9/19, 12:34 AM	5/15/18, 8:58 PM	128	44100		MPEG audio file			1	11/28/13, 11:45 AM	2	6/2/18, 7:50 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/09 Silver Springs.mp3
Never My Love	The Association		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Pop	3863666	193	1	1	4	13	1967	3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			1	12/10/10, 11:24 PM	6	6/2/18, 7:00 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/04 Never My Love.mp3
This Town	Niall Horan		Bill's Top 200 2018	Bill's Top 200 2018					Pop	7022660	232	1	1	1	1	2016	4/11/19, 11:40 PM	5/15/18, 8:58 PM	239	44100		MPEG audio file		Amazon.com Song ID: 274703357			2	6/21/17, 10:43 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/01 This Town.mp3
For No One_rob	The Beatles		Rob's Top 200 2018	Rob's Top 200 2018					Pop	2925011	121	1	1	10	14	1966	3/9/19, 12:36 AM	5/15/18, 8:59 PM	192	44100		MPEG audio file		backup 9			3	6/2/18, 7:18 PM	80	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/10 For No One_rob.mp3
My Girl	The Temptations		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				R&B	3588829	179	1	5	21	28	1965	3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			1	12/10/10, 11:07 PM	8	6/2/18, 8:38 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/1-21 My Girl.mp3
Tonight She Comes	Cars		Rob's Top 200 2018	Rob's Top 200 2018					80's Rock	5589039	232			7	13	1985	3/9/19, 12:36 AM	5/15/18, 8:59 PM	192	44100	255	MPEG audio file		Track 7	1	12/10/10, 9:50 PM	4	8/28/15, 9:52 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/07 Tonight She Comes.mp3
It Hurts To Be In Love	Gene Pitney		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Easy Listening	3030890	151	2	2	1	26	1995	3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			2	12/10/10, 10:44 PM	13	6/2/18, 7:53 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/2-01 It Hurts To Be In Love.mp3
Stevie Wonder - Signed, Sealed, Delivered I'm Yours (Live At Last)	Various Artists		Rob's Top 200 2018	Rob's Top 200 2018						2765087	172						3/9/19, 12:36 AM	5/15/18, 8:59 PM	128	44100		MPEG audio file					3	6/2/18, 7:36 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/Stevie Wonder - Signed, Sealed, Delivered I'm Yours (Live At Last).mp3
Will You Love Me Tomorrow	The Shirelles		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Pop	3244540	162	1	2	4	24	1994	3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			2	5/14/11, 8:38 PM	3	8/28/15, 10:13 PM	20	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/1-04 Will You Love Me Tomorrow.mp3
Rikki Don't Lose That Number	Steely Dan		Misc Top 200	Misc Top 200					Rock	8833107	272	1	1	1	11	1973	4/27/19, 10:54 AM	5/15/18, 9:32 PM	256	44100		MPEG audio file		Amazon.com Song ID: 202370381	1	12/10/10, 9:12 PM	1	4/28/19, 1:07 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Misc Top 200/01 Rikki Don't Lose That Number.mp3
Because	The Dave Clark Five		Bill's Top 200 2018	Bill's Top 200 2018	top200				Rock	2875718	143	1	2	5	25	1964	4/11/19, 11:40 PM	5/15/18, 8:58 PM	160	44100		MPEG audio file					1	6/2/18, 7:37 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/1-05 Because.mp3
183-Beatles-I Will	Various Artists		Rob's Top 200 2018	Rob's Top 200 2018						1696188	106						3/9/19, 12:36 AM	5/15/18, 8:59 PM	32	44100		MPEG audio file					4	6/2/18, 6:50 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/183-Beatles-I Will.mp3
I Go to Pieces	Peter & Gordon		Bill's Top 200 2006	Bill Top 200 2007	Bill Top 200 2007				Rock/Pop	2324566	144			18			3/9/19, 1:23 PM	5/15/18, 8:58 PM	128	44100		MPEG audio file			2	12/10/10, 9:15 PM	4	12/7/13, 7:31 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2006/18 I Go to Pieces.mp3
Take a bow	Madonna		Rob's Top 200 2018	Rob's Top 200 2018					Other	5144178	321					1995	3/9/19, 12:36 AM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob	1	12/10/10, 11:11 PM	3	8/28/15, 9:33 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/Take a bow.mp3
I Won't Last A Day Without You	The Carpenters		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Pop	4612351	230	1	2	11	13	1987	3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			1	12/10/10, 9:16 PM	5	10/10/14, 10:09 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/1-11 I Won't Last A Day Without You.mp3
015-Bobby Vee - The Night Has A Thousand Eyes Dec 1962	Various Artists		Rob's Top 200 2018	Rob's Top 200 2018						2631876	163						3/9/19, 12:36 AM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob	1	12/10/10, 11:41 PM	6	8/28/15, 10:50 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/015-Bobby Vee - The Night Has A Thousand Eyes Dec 1962.mp3
I Can't Stop Loving You	Ray Charles		Bill's Top 200 2018	Bill's Top 200 2018					Blues	8913541	257	1	1	3		2009	3/9/19, 12:34 AM	5/15/18, 8:58 PM	274	44100		MPEG audio file					3	7/19/16, 8:26 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/03 I Can't Stop Loving You.mp3
Hello, Goodbye	The Beatles		Rob's Top 200 2018	Rob's Top 200 2018					Pop	4711547	211	1	1	7	11	1967	3/9/19, 12:36 AM	5/15/18, 8:59 PM	128	44100		AAC audio file		backup 9	4	9/19/10, 12:52 AM	1	10/7/14, 5:10 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/07 Hello, Goodbye.m4a
Just a Little	Beau Brummels		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007					2918966	145			19	22		3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			1	12/10/10, 9:50 PM	4	6/2/18, 6:32 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/19 Just a Little.mp3
Laugh Laugh	Beau Brummels		Rob's Top 200 2018	Rob's Top 200 2018						2928191	182						3/9/19, 12:36 AM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob	1	12/10/10, 9:47 PM	7	6/2/18, 7:43 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/Laugh Laugh.mp3
I Want to Know What Love Is	Foreigner		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007					6083439	304			11	19		3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			1	12/10/10, 11:16 PM	2	8/28/15, 10:58 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/11 I Want to Know What Love Is.mp3
Questions 67 and 68	Chicago		Bill's Top 200 2018	Bill's Top 200 2018					General Rock	5382144	336			6			3/9/19, 12:34 AM	5/15/18, 8:58 PM	128	44100		MPEG audio file		rob	1	12/10/10, 9:48 PM	6	8/28/15, 9:52 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/06 Questions 67 and 68.mp3
Memory	Betty Buckley & Cynthia Onrubia		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007					6482082	323			10	19		3/9/19, 12:34 AM	5/15/18, 9:27 PM	160	44100		MPEG audio file			3	12/9/11, 10:06 PM	2	5/15/18, 9:16 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/10 Memory.mp3
You Got It	Roy Orbison		Rob's Top 200 2018	Rob's Top 200 2018					Rock	8479719	211			2		1996	3/9/19, 12:36 AM	5/15/18, 8:59 PM	320	44100		MPEG audio file		www.mp3stor.com			4	6/2/18, 8:03 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/02 You Got It.mp3
Something	The Beatles		Bill's Top 200 2018	Bill's Top 200 2018	old				Pop	3663520	183	1	1	2	17	1969	4/12/19, 12:24 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			1	6/28/08, 6:48 PM	3	6/2/18, 7:18 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/02 Something.mp3
Heroes And Villains_rob	Beach Boys		Rob's Top 200 2018	Rob's Top 200 2018					Rock	5296737	220	1	1	23	30	2003	3/9/19, 12:36 AM	5/15/18, 8:59 PM	192	44100		MPEG audio file		backup 33	2	12/10/10, 11:26 PM	7	6/2/18, 7:57 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/23 Heroes And Villains_rob.mp3
Somewhere	The Tymes		Bill's Top 200 2018	Bill's Top 200 2018					Rock/Pop	2129920	132			5		2005	3/9/19, 12:34 AM	5/15/18, 8:58 PM	128	44100		MPEG audio file			1	12/4/11, 12:59 PM	1	12/4/13, 11:02 AM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/05 Somewhere.mp3
The Underdog	Spoon		Rob's Top 200 2018	Rob's Top 200 2018					Alternative & Punk	3607213	222	1	1	7	10	2007	3/9/19, 12:36 AM	5/15/18, 8:59 PM	128	44100		AAC audio file			3	12/10/10, 9:31 PM	3	6/2/18, 8:05 PM	80	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/07 The Underdog.m4a
Wonderland by Night	Bert Kaempfert		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007					3112210	194			22			3/9/19, 12:34 AM	5/15/18, 8:58 PM	128	44100		MPEG audio file			2	12/10/10, 10:10 PM	2	6/2/18, 6:33 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/22 Wonderland by Night.mp3
Hello Mary Lou	Nelson, Ricky		Rob's Top 200 2018	Rob's Top 200 2018						2254212	140						3/9/19, 12:36 AM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob	1	12/10/10, 9:40 PM	5	6/2/18, 7:58 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/Hello Mary Lou.mp3
People Get Ready	The Impressions		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Rock/Pop	2544914	158			16			3/9/19, 12:34 AM	5/15/18, 8:58 PM	128	44100		MPEG audio file			1	12/10/10, 9:41 PM	1	8/23/15, 4:32 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/16 People Get Ready.mp3
Chicago-In-The-Country-7-21-1970-Tanglewood-Official--yoodownload.com	Various Artists		Rob's Top 200 2018	Rob's Top 200 2018						6603717	412						3/9/19, 12:36 AM	5/18/18, 1:34 PM	128	44100		MPEG audio file					1	5/19/18, 11:36 AM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/Chicago-In-The-Country-7-21-1970-Tanglewood-Official--yoodownload.com.mp3
Never My Love	The Association		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Pop	3863666	193	1	1	4	13	1967	3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			1	12/10/10, 11:24 PM	6	6/2/18, 7:00 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/04 Never My Love.mp3
