Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
Please Let Me Wonder	Beach Boys		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007					3314988	165			5	29		3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			2	12/11/10, 12:07 AM	11	6/2/18, 10:14 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/05 Please Let Me Wonder.mp3
051-CSNY - Suite Judy Blue Eyes (live at Woodstock)	Various Artists		Rob's Top 200 2018	Rob's Top 200 2018						8659424	540						3/9/19, 12:36 AM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob			4	6/2/18, 9:21 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/051-CSNY - Suite Judy Blue Eyes (live at Woodstock).mp3
Up On The Roof	The Drifters		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				R&B	3184987	159	2	2	5	20	1964	3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			1	12/10/10, 11:20 PM	6	6/2/18, 9:20 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/2-05 Up On The Roof.mp3
Squeeze Box_rob	The Who		Rob's Top 200 2018	Rob's Top 200 2018					Rock	3849759	160	1	1	16	19	1988	3/9/19, 12:36 AM	5/15/18, 8:59 PM	192	44100		MPEG audio file		backup 8	1	12/11/10, 12:04 AM	1	12/7/12, 11:37 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/16 Squeeze Box_rob.mp3
Fun, Fun, Fun alternate versio	Beach Boys		Rob's Top 200 2018	Rob's Top 200 2018					Pop	2128861	132					2000	3/9/19, 12:36 AM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob	1	12/10/10, 11:57 PM	6	6/2/18, 9:18 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/Fun, Fun, Fun alternate versio.mp3
Only Love Can Break A Heart	Gene Pitney		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Easy Listening	3406530	170	1	2	14	25	1995	3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			4	12/11/10, 12:00 AM	6	6/2/18, 9:59 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/1-14 Only Love Can Break A Heart.mp3
042-Neil Diamond - Solitary Man` July 1970	Various Artists		Rob's Top 200 2018	Rob's Top 200 2018						2463940	153						3/9/19, 12:36 AM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob	1	12/10/10, 11:19 PM	5	8/28/15, 11:10 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/042-Neil Diamond - Solitary Man` July 1970.mp3
056-Chicago - Feeling Stronger Every Day July 1973	Various Artists		Rob's Top 200 2018	Rob's Top 200 2018						4117721	256						3/9/19, 12:36 AM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob	1	12/10/10, 10:38 PM	8	6/2/18, 9:15 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/056-Chicago - Feeling Stronger Every Day July 1973.mp3
Everlong	Foo Fighters		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Rock/Pop	4018176	250			11			3/9/19, 12:34 AM	5/15/18, 8:58 PM	128	44100		MPEG audio file			4	9/27/18, 12:53 AM	7	6/2/18, 9:14 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/11 Everlong.mp3
Walk Away Renee	Left Banke, The		Rob's Top 200 2018	Rob's Top 200 2018					Pop	2608958	162					1966	3/9/19, 12:36 AM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob	1	12/10/10, 11:22 PM	3	12/7/12, 11:11 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/Walk Away Renee.mp3
Shut Up and Drive	Rihanna		Rob's Top 200 2018	Rob's Top 200 2018					R&B	6905751	212	1	1	5	15	2008	4/12/19, 12:03 AM	5/15/18, 8:59 PM	256	44100		MPEG audio file		Amazon.com Song ID: 206083585	1	12/20/15, 7:21 PM	1	8/28/15, 10:55 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/05 Shut Up and Drive.mp3
Eight Days a Week_rob	The Beatles		Rob's Top 200 2018	Rob's Top 200 2018					Pop	3970753	165			8	14	1964	3/9/19, 12:36 AM	5/15/18, 8:59 PM	192	44100		MPEG audio file		TRACK08.mp3 -	2	12/10/10, 11:51 PM	7	6/2/18, 9:08 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/08 Eight Days a Week_rob.mp3
"I Don't Know How to Love Him": Sara Bareilles - Jesus Christ Superstar Live in Concert	NBC		Rob's Top 200 2018	Rob's Top 200 2018					Music	3923259	229					2018	4/12/19, 12:18 AM	5/18/18, 1:34 PM	128	44100		MPEG audio file		Download Youtube videos and MP3 on GenYoutube.net 						Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/_I Don't Know How to Love Him__ Sara Bareilles - Jesus Christ Superstar Live in Concert.mp3
Can't Get Used To Losing You	Andy Williams		Rob's Top 200 2018	Rob's Top 200 2018						2300295	143			1			3/9/19, 12:36 AM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob	1	12/10/10, 10:05 PM	3	12/6/13, 10:36 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/01 Can't Get Used To Losing You.mp3
Theme From a Summer Place	Percy Faith		Rob's Top 200 2018	Rob's Top 200 2018					Pop	3503038	145					1960	3/9/19, 12:36 AM	5/15/18, 8:59 PM	192	44100		MPEG audio file		rob	1	12/10/10, 9:26 PM	5	8/28/15, 11:02 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/Theme From a Summer Place.mp3
Time Out Of Mind	Steely Dan		Rob's Top 200 2018	Rob's Top 200 2018					Rock	8154935	253	4	4	10	13	1993	4/11/19, 11:55 PM	5/15/18, 8:59 PM	256	44100		MPEG audio file		Amazon.com Song ID: 202550372	1	12/10/10, 11:15 PM	3	8/28/15, 11:00 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/4-10 Time Out Of Mind.mp3
Limbo Rock	(Chubby Checker)		Rob's Top 200 2018	Rob's Top 200 2018					Rock & Roll	2338688	145						3/9/19, 12:36 AM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob	1	12/10/10, 9:28 PM	3	6/2/18, 9:01 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/Limbo Rock.mp3
Midnight	Johnny Gibson		Rob's Top 200 2018	Rob's Top 200 2018						1670747	138					1962	3/9/19, 12:36 AM	5/15/18, 8:59 PM	96	44100		MPEG audio file		rob	2	12/10/10, 10:41 PM	3	12/6/13, 11:54 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/Midnight.mp3
Elton John Sacrifice live	Various Artists		Rob's Top 200 2018	Rob's Top 200 2018						4882747	304						3/9/19, 12:36 AM	5/15/18, 8:59 PM	128	44100		MPEG audio file					2	6/2/18, 8:59 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/Elton John Sacrifice live.mp3
Long Long Time	Linda Ronstadt		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Rock/Pop	4202540	262			12			3/9/19, 12:34 AM	5/15/18, 8:58 PM	128	44100		MPEG audio file			1	12/10/10, 9:44 PM	8	6/2/18, 8:57 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/12 Long Long Time.mp3
Till the End of the Day	The Kinks		Rob's Top 200 2018	Rob's Top 200 2018					Rock	2254848	140			8		1989	4/12/19, 12:18 AM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob	2	6/2/18, 8:56 PM	4	10/10/14, 10:02 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/08 Till the End of the Day.mp3
Crazy Little Thing Called Love	Queen		Rob's Top 200 2018	Rob's Top 200 2018						2291210	162						3/9/19, 12:36 AM	5/15/18, 8:59 PM	112	44100		MPEG audio file		rob	2	3/31/19, 8:33 PM	2	8/28/15, 11:03 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/Crazy Little Thing Called Love.mp3
Herb Alpert & Tijuana Brass - Casino Royale (James Bond) Apr 1967	Various Artists		Rob's Top 200 2018	Rob's Top 200 2018						2502716	156						3/9/19, 12:36 AM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob			3	8/28/15, 9:49 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/Herb Alpert & Tijuana Brass - Casino Royale (James Bond) Apr 1967.mp3
Tequilla Sunrise(live)	Eagles		Rob's Top 200 2018	Rob's Top 200 2018						3338609	208						3/9/19, 12:36 AM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob	1	12/10/10, 11:25 PM	4	8/28/15, 11:15 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/Tequilla Sunrise(live).mp3
Hey Bulldog_rob	The Beatles		Rob's Top 200 2018	Rob's Top 200 2018					Pop	4663514	194			4	13	1969	3/9/19, 12:36 AM	5/15/18, 8:59 PM	192	44100		MPEG audio file		TRACK04.mp3 -	1	12/10/10, 11:24 PM	4	8/28/15, 10:12 PM	60	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/04 Hey Bulldog_rob.mp3
I'm Into Something Good	Herman's Hermits		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Rock/Pop	2509513	156			1			3/9/19, 12:34 AM	5/15/18, 8:58 PM	128	44100		MPEG audio file			2	12/10/10, 10:11 PM	4	12/7/13, 8:39 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/01 I'm Into Something Good.mp3
Girl Dont Come-Sandie Shaw	Various		Rob's Top 200 2018	Rob's Top 200 2018					Rock	1080192	133			14		2000	3/9/19, 12:36 AM	5/15/18, 8:59 PM	64	44100		MPEG audio file					3	6/2/18, 8:47 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/14 Girl Dont Come-Sandie Shaw.mp3
Hey Jude	The Beatles		Rob's Top 200 2018	Rob's Top 200 2018					Pop	10283401	428	1	1	7	15	1988	3/9/19, 12:36 AM	5/15/18, 8:59 PM	192	44100		MPEG audio file		backup 9			3	6/2/18, 8:46 PM	80	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/07 Hey Jude.mp3
Wandering	James Taylor		Rob's Top 200 2018	Rob's Top 200 2018						3973545	161			4	11	1975	3/9/19, 12:36 AM	5/15/18, 8:59 PM	196	44100		MPEG audio file		http://mp3stor.com/	2	12/10/10, 10:59 PM	4	6/2/18, 8:45 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/04 Wandering.mp3
104-Question Mark & The Mysterians - 96 Tears Sept 1966	Various Artists		Rob's Top 200 2018	Rob's Top 200 2018						2841928	177						3/9/19, 12:36 AM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob	9	6/2/18, 8:44 PM	1	8/28/15, 11:15 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/104-Question Mark & The Mysterians - 96 Tears Sept 1966.mp3
Stranger on the Shore	Mr. Acker Bilk		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007					2797905	174			2			3/9/19, 12:34 AM	5/15/18, 8:58 PM	128	44100		MPEG audio file			1	12/10/10, 10:43 PM	6	6/2/18, 8:13 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/02 Stranger on the Shore.mp3
Ain't Nothing Like the Real Thing	Marvin Gaye & Tammy Terrell		Rob's Top 200 2018	Rob's Top 200 2018						3244195	134			1			3/9/19, 12:36 AM	5/15/18, 8:59 PM	192	44100		MPEG audio file		rob	1	12/10/10, 11:12 PM	4	8/28/15, 11:07 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/01 Ain't Nothing Like the Real Thing.mp3
Lukas Graham - '7 Years' (Live At The Summertime Ball 2016)	Various Artists		Rob's Top 200 2018	Rob's Top 200 2018						4047088	252						3/9/19, 12:36 AM	5/15/18, 8:59 PM	128	44100		MPEG audio file			1	7/31/16, 1:02 PM	2	7/19/16, 7:07 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/Lukas Graham - '7 Years' (Live At The Summertime Ball 2016).mp3
In My Life	The Beatles		Rob's Top 200 2018	Rob's Top 200 2018					Pop	3555708	148			11	14	1965	3/9/19, 12:36 AM	5/15/18, 8:59 PM	192	44100		MPEG audio file		TRACK11.mp3 -			3	6/2/18, 8:39 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/11 In My Life.mp3
Ed Sheeran - Photograph (Official Music Video)	Various Artists		Rob's Top 200 2018	Rob's Top 200 2018						4399846	274						3/9/19, 12:36 AM	5/15/18, 8:59 PM	128	44100		MPEG audio file			1	7/31/16, 12:26 PM	2	7/19/16, 7:09 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/Ed Sheeran - Photograph (Official Music Video).mp3
Selena Gomez - Love You Like A Love Song Live At (iHeart Radio)	Various Artists		Rob's Top 200 2018	Rob's Top 200 2018						3049838	189						3/9/19, 12:36 AM	5/15/18, 8:59 PM	128	44100		MPEG audio file								Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/Selena Gomez - Love You Like A Love Song Live At (iHeart Radio).mp3
No Milk Today	Various Artists		Rob's Top 200 2018	Rob's Top 200 2018						2889578	180			1		1982	3/9/19, 12:36 AM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob	1	12/10/10, 10:46 PM	5	6/2/18, 8:36 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/01 No Milk Today.mp3
198-WhoNYC2001 - Won't Get Fooled Again	Various Artists		Rob's Top 200 2018	Rob's Top 200 2018						9345084	583						3/9/19, 12:36 AM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob	1	12/10/10, 11:17 PM	5	12/6/13, 11:11 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/198-WhoNYC2001 - Won't Get Fooled Again.mp3
Heartbeat City	Cars,The		Rob's Top 200 2018	Rob's Top 200 2018						4338579	270			9			3/9/19, 12:36 AM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob	1	12/10/10, 11:10 PM	6	6/2/18, 8:22 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/09 Heartbeat City.mp3
twenty one pilots_ Stressed Out [OFFICIAL VIDEO]	Various Artists		Rob's Top 200 2018	Rob's Top 200 2018						3615754	225						3/9/19, 12:36 AM	5/15/18, 8:59 PM	128	44100		MPEG audio file			1	7/19/16, 7:04 PM	2	7/19/16, 7:05 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/twenty one pilots_ Stressed Out [OFFICIAL VIDEO].mp3
Tell Her No	The Zombies		Rob's Top 200 2018	Rob's Top 200 2018	top200, old				Rock/Pop	2062088	128			18			3/9/19, 12:36 AM	5/15/18, 8:59 PM	128	44100		MPEG audio file			2	12/10/10, 9:47 PM	9	6/2/18, 8:21 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/18 Tell Her No.mp3
Please Please Me_rob	The Beatles		Rob's Top 200 2018	Rob's Top 200 2018					Pop	2956992	123			7	14	1963	3/9/19, 12:36 AM	5/15/18, 8:59 PM	192	44100		MPEG audio file		TRACK07.mp3 -	1	12/10/10, 9:52 PM	5	6/2/18, 8:20 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/07 Please Please Me_rob.mp3
She Loves You_rob	The Beatles		Rob's Top 200 2018	Rob's Top 200 2018					Pop	3417781	142			3	15	1963	3/9/19, 12:36 AM	5/15/18, 8:59 PM	192	44100		MPEG audio file		3	1	12/10/10, 11:03 PM	5	6/2/18, 8:18 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/03 She Loves You_rob.mp3
BACHMAN TURNER OVERDRIVE - Roll On Down The Highway	Various Artists		Rob's Top 200 2018	Rob's Top 200 2018						4087212	254						3/9/19, 12:36 AM	5/15/18, 8:59 PM	128	44100		MPEG audio file					1	6/21/17, 11:05 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/BACHMAN TURNER OVERDRIVE - Roll On Down The Highway.mp3
Baby Blue	Badfinger		Rob's Top 200 2018	Rob's Top 200 2018					Other	3494810	217						3/9/19, 12:36 AM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob	1	12/10/10, 9:56 PM	6	6/2/18, 8:16 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/Baby Blue.mp3
You Might Think	The Cars		Rob's Top 200 2018	Rob's Top 200 2018						2979197	185						3/9/19, 12:36 AM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob	1	12/10/10, 9:43 PM	5	6/2/18, 8:15 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/You Might Think.mp3
Holiday Road [Live]	Lindsey Buckingham		Rob's Top 200 2018	Rob's Top 200 2018					Rock	6298629	191	1	1	13	15	2008	3/9/19, 12:36 AM	5/15/18, 8:59 PM	256	44100		MPEG audio file		Amazon.com Song ID: 204952829			5	6/2/18, 8:15 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/13 Holiday Road [Live].mp3
Bridge Over Troubled Water	Simon & Garfunkel		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Rock	5901717	294	3	3	15	19	1997	3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			1	12/10/10, 11:30 PM	10	6/2/18, 9:49 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/3-15 Bridge Over Troubled Water.mp3
You're All I Need To Get By_rob	Marvin Gaye		Rob's Top 200 2018	Rob's Top 200 2018					R&B	3850998	160	1	2	23	27	1995	3/9/19, 12:36 AM	5/15/18, 8:59 PM	192	44100		MPEG audio file			1	12/10/10, 11:13 PM	5	6/2/18, 8:13 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/1-23 You're All I Need To Get By_rob.mp3
It Ain't No Use	Stevie Wonder		Rob's Top 200 2018	Rob's Top 200 2018					RnB	3870721	241			7			3/9/19, 12:36 AM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob	1	12/10/10, 9:54 PM	7	4/28/19, 12:28 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/07 It Ain't No Use.mp3
Just A Mirage	Smokey Robinson and The Miracles		Rob's Top 200 2018	Rob's Top 200 2018					rock	2201632	180			8			3/9/19, 12:36 AM	5/15/18, 8:59 PM	97	44100		MPEG audio file		rob	2	12/10/10, 10:57 PM	5	7/19/16, 5:25 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/08 Just A Mirage.mp3
Poor Little Fool  	Rick Nelson		Rob's Top 200 2018	Rob's Top 200 2018					oldies	2461696	153			16			3/9/19, 12:36 AM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob	1	12/10/10, 10:02 PM	2	8/28/15, 10:05 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/16 Poor Little Fool.mp3
Rave On	Buddy Holly		Bill's Top 200 2018	Bill's Top 200 2018	top200, old				Country	2198607	109	2	2	8	25	1958	3/9/19, 12:34 AM	5/15/18, 8:59 PM	160	44100		MPEG audio file			1	12/10/10, 9:23 PM	9	6/2/18, 8:09 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/2-08 Rave On.mp3
Katy_Perry_-_California_Gurls_MMVA_2010[YoutubeConverter.Me]	Various Artists		Rob's Top 200 2018	Rob's Top 200 2018						9417626	235						3/9/19, 12:36 AM	5/15/18, 8:59 PM	320	44100		MPEG audio file					1	6/21/17, 11:17 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/Katy_Perry_-_California_Gurls_MMVA_2010[YoutubeConverter.Me].mp3
What a Wonderful World	Herman's Hermits		Rob's Top 200 2018	Rob's Top 200 2018					Rock	1974272	123						3/9/19, 12:36 AM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob	1	12/10/10, 9:53 PM	2	8/28/15, 9:50 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/What a Wonderful World.mp3
Miracles MORE LOVE July 1967	Various Artists		Rob's Top 200 2018	Rob's Top 200 2018						2061389	171						3/9/19, 12:36 AM	5/15/18, 8:59 PM	96	44100		MPEG audio file		rob			3	8/28/15, 10:00 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/Miracles MORE LOVE July 1967.mp3
The Underdog	Spoon		Rob's Top 200 2018	Rob's Top 200 2018					Alternative & Punk	3607213	222	1	1	7	10	2007	3/9/19, 12:36 AM	5/15/18, 8:59 PM	128	44100		AAC audio file			3	12/10/10, 9:31 PM	3	6/2/18, 8:05 PM	80	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/07 The Underdog.m4a
Your Precious Love_rob	Marvin Gaye		Rob's Top 200 2018	Rob's Top 200 2018					R&B	4333105	180	1	2	19	27	1995	3/9/19, 12:36 AM	5/15/18, 8:59 PM	192	44100		MPEG audio file			3	12/10/10, 11:31 PM	5	6/2/18, 8:04 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/1-19 Your Precious Love_rob.mp3
You Got It	Roy Orbison		Rob's Top 200 2018	Rob's Top 200 2018					Rock	8479719	211			2		1996	3/9/19, 12:36 AM	5/15/18, 8:59 PM	320	44100		MPEG audio file		www.mp3stor.com			4	6/2/18, 8:03 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/02 You Got It.mp3
Dirty Work	Steely Dan		Rob's Top 200 2018	Rob's Top 200 2018					Rock	3022240	188					1987	3/9/19, 12:36 AM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob	1	12/10/10, 10:09 PM	5	6/2/18, 8:02 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/Dirty Work.mp3
Chicago-In-The-Country-7-21-1970-Tanglewood-Official--yoodownload.com	Various Artists		Rob's Top 200 2018	Rob's Top 200 2018						6603717	412						3/9/19, 12:36 AM	5/18/18, 1:34 PM	128	44100		MPEG audio file					1	5/19/18, 11:36 AM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/Chicago-In-The-Country-7-21-1970-Tanglewood-Official--yoodownload.com.mp3
Hail, Hail	Pearl Jam		Rob's Top 200 2018	Rob's Top 200 2018					Rock	3417259	213						3/9/19, 12:36 AM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob	2	12/10/10, 10:48 PM	9	6/2/18, 8:00 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/Hail, Hail.mp3
Hey Nineteen	Steely Dan		Rob's Top 200 2018	Rob's Top 200 2018					Rock	9878016	307	1	1	2	7	2000	4/11/19, 11:55 PM	5/15/18, 8:59 PM	256	44100		MPEG audio file		Amazon.com Song ID: 202370993	1	12/10/10, 9:39 PM	3	6/2/18, 7:59 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/02 Hey Nineteen.mp3
Hello Mary Lou	Nelson, Ricky		Rob's Top 200 2018	Rob's Top 200 2018						2254212	140						3/9/19, 12:36 AM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob	1	12/10/10, 9:40 PM	5	6/2/18, 7:58 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/Hello Mary Lou.mp3
Since I Fell for You	Lenny Welch		Rob's Top 200 2018	Rob's Top 200 2018					Rock	2856787	177						3/9/19, 12:36 AM	5/15/18, 8:59 PM	128	44100		MPEG audio file			1	12/10/10, 10:08 PM	6	6/2/18, 7:58 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/Since I Fell for You.mp3
Heroes And Villains_rob	Beach Boys		Rob's Top 200 2018	Rob's Top 200 2018					Rock	5296737	220	1	1	23	30	2003	3/9/19, 12:36 AM	5/15/18, 8:59 PM	192	44100		MPEG audio file		backup 33	2	12/10/10, 11:26 PM	7	6/2/18, 7:57 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/23 Heroes And Villains_rob.mp3
Grass Roots - Walking Through the Co 1	Various Artists		Rob's Top 200 2018	Rob's Top 200 2018						2868387	179						3/9/19, 12:36 AM	5/18/18, 1:35 PM	128	44100		MPEG audio file		rob			2	6/2/18, 7:54 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Rob's Top 200 2018/Grass Roots - Walking Through the Co 1.mp3
It Hurts To Be In Love	Gene Pitney		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Easy Listening	3030890	151	2	2	1	26	1995	3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			2	12/10/10, 10:44 PM	13	6/2/18, 7:53 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/2-01 It Hurts To Be In Love.mp3
