Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
Your Song	Elton John		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Rock/Pop	3868507	241			1			3/9/19, 12:34 AM	5/15/18, 8:58 PM	128	44100		MPEG audio file			1	12/10/10, 10:44 PM	3	8/23/15, 4:30 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/01 Your Song.mp3
Leave Right Now	Will Young		Bill's Top 200 2018	Bill's Top 200 2018					Pop	6517574	213	1	1	4	11	2003	4/11/19, 11:59 PM	5/15/18, 8:58 PM	241	44100		MPEG audio file		Amazon.com Song ID: 207055279	3	12/6/13, 9:42 PM	1	10/10/14, 9:00 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/04 Leave Right Now.mp3
While My Guitar Gently Weeps	The Beatles		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Rock	4538643	226	1	1	22	26	2006	3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			1	12/10/10, 11:02 PM	2	8/28/15, 11:10 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/22 While My Guitar Gently Weeps.mp3
The Wonder of You	Ray Peterson		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007					2515365	157			9			3/9/19, 12:34 AM	5/15/18, 8:58 PM	128	44100		MPEG audio file			1	12/10/10, 11:53 PM	1	8/28/15, 11:42 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/09 The Wonder of You.mp3
Teach Your Children	Crosby, Stills, Nash and Young		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007					3505701	175			4	21		3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			1	12/10/10, 11:06 PM	4	8/28/15, 11:02 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/04 Teach Your Children.mp3
True Loves Never Runs Smooth	Gene Pitney		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Easy Listening	2864229	143	1	2	20	25	1995	3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			1	12/10/10, 11:34 PM	3	8/28/15, 10:57 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/1-20 True Loves Never Runs Smooth.mp3
Smells Like Teen Spirit	Nirvana		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Rock	6025554	301	1	1	1	12	1991	3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			2	12/10/10, 10:51 PM	9	6/2/18, 9:18 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/01 Smells Like Teen Spirit.mp3
Try Too Hard	The Dave Clark Five		Bill's Top 200 2018	Bill's Top 200 2018	top200				Pop	2610824	130	2	2	1	25	1966	3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			1	12/10/10, 11:47 PM	3	8/28/15, 11:18 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/2-01 Try Too Hard.mp3
Circle Game	Joni Mitchell		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007					5503773	343			8			3/9/19, 12:34 AM	5/15/18, 8:58 PM	128	44100		MPEG audio file			1	12/10/10, 10:48 PM	5	6/2/18, 9:17 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/08 Circle Game.mp3
Remember When	Alan Jackson		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Other	4363998	272	1	1	16		2003	3/9/19, 12:34 AM	5/15/18, 9:55 PM	128	44100		MPEG audio file			1	12/10/10, 11:49 PM	1	8/28/15, 11:30 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/16 Remember When.mp3
Unbreak My Heart	Toni Braxton		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007					5474269	273			23	27		3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			1	12/10/10, 11:16 PM	6	8/28/15, 10:17 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/23 Unbreak My Heart.mp3
Born To Run	Bruce Springsteen		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Rock	5422104	270	1	1	1	18	1975	3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			1	12/10/10, 11:23 PM	2	8/28/15, 11:28 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/01 Born To Run.mp3
Halo	Depeche Mode		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Rock	5406387	270	1	1	4	9	1990	3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			1	12/10/10, 11:00 PM	3	8/28/15, 11:15 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/04 Halo.mp3
One Fine Day	Chiffons		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007					2105498	131						3/9/19, 12:34 AM	5/15/18, 8:58 PM	128	44100		MPEG audio file			1	12/10/10, 9:42 PM	7	8/28/15, 9:53 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/One Fine Day.mp3
Mad World	Gary Jules		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007					3756446	187			1	21		3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			1	12/10/10, 11:04 PM			100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/01 Mad World.mp3
Imagine	John Lennon		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Rock	3706901	185	1	1	9	19	1971	3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			1	12/10/10, 11:08 PM	4	8/28/15, 11:10 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/09 Imagine.mp3
Bring Him Home	Alfie Boe		Bill's Top 200 2018	Bill's Top 200 2018					Opera & Vocal	7220745	220	1	1	1	12	2011	4/11/19, 11:39 PM	5/15/18, 8:58 PM	256	44100		MPEG audio file		Amazon.com Song ID: 221100058			2	3/9/19, 2:04 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/01 Bring Him Home.mp3
Betcha by Golly, Wow	The Stylistics		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Rock/Pop	3205060	199			2			3/9/19, 12:34 AM	5/15/18, 8:58 PM	128	44100		MPEG audio file			1	12/10/10, 10:47 PM	1	12/6/13, 10:05 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/02 Betcha by Golly, Wow.mp3
Nessun Dorma	Placido Domingo		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Other	3328713	207			4			3/9/19, 12:34 AM	5/15/18, 8:58 PM	128	44100		MPEG audio file			2	12/10/10, 11:14 PM	1	12/6/13, 9:57 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/04 Nessun Dorma.mp3
Love Is	Brian McKnight & Vanessa Williams		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Soundtrack	5702735	285	1	1	4	12	1993	3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			1	12/10/10, 11:10 PM	7	6/2/18, 9:01 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/04 Love Is.mp3
True Love	Patsy Cline		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Country	2600899	129	2	4	24	27	1961	3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			1	12/10/10, 11:13 PM			100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/2-24 True Love.mp3
Prisoner in Disguise	Linda Ronstadt		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007					4748058	237			3	12		3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			1	12/10/10, 11:26 PM	5	8/28/15, 11:15 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/03 Prisoner in Disguise.mp3
Nick Of Time	Bonnie Raitt		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Rock	4660885	232	1	1	1	11	1989	3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			4	6/2/18, 8:57 PM	8	6/2/18, 6:34 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/01 Nick Of Time.mp3
Take Me Tonight	Gene Pitney		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007					2510767	156			15			3/9/19, 12:34 AM	5/15/18, 8:58 PM	128	44100		MPEG audio file			5	12/7/12, 11:44 PM	4	8/28/15, 11:21 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/15 Take Me Tonight.mp3
I'm Not That Girl	Idina Menzel		Bill's Top 200 2018	Bill's Top 200 2018					Soundtrack	3676651	183	1	1	8	19	2003	4/12/19, 12:18 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file					1	8/28/15, 11:33 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/08 I'm Not That Girl.mp3
Train in Vain	Clash		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007					3064563	191			5			3/9/19, 12:34 AM	5/15/18, 8:58 PM	128	44100		MPEG audio file			1	12/10/10, 10:08 PM	4	10/10/14, 9:37 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/05 Train in Vain.mp3
If	Bread		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Rock	3083603	154	1	1	10	20	1985	3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			2	1/15/11, 4:47 PM	2	12/7/12, 10:48 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/10 If.mp3
Unchained Melody	The Righteous Brothers		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Pop	4375650	218	1	2	15	16	1989	3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			2	12/10/10, 9:17 PM	2	12/6/13, 12:02 AM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/1-15 Unchained Melody.mp3
One	U2		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Rock	5526073	276	1	1	3	12	1991	3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			1	12/10/10, 10:06 PM	3	8/28/15, 10:03 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/03 One.mp3
Limelight	The Alan Parsons Project		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Rock	5612847	280	1	1	6	11	1984	3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			1	12/10/10, 11:28 PM	3	8/28/15, 11:26 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/06 Limelight.mp3
The Night: Nights In White Satin	The Moody Blues		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Rock	8908952	445	1	1	7	7	1967	3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			1	12/10/10, 9:32 PM	6	8/28/15, 10:19 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/07 The Night_ Nights In White Satin.mp3
Just Breathe	Willie Nelson		Bill's Top 200 2018	Bill's Top 200 2018					Sampler	9757184	243			206		2014	3/9/19, 12:34 AM	5/15/18, 8:58 PM	320	44100		MPEG audio file					2	8/27/15, 8:18 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/206 Just Breathe.mp3
Policy Of Truth	Depeche Mode		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Rock	5906904	295	1	1	7	9	1990	3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			1	12/10/10, 10:51 PM	3	8/28/15, 11:18 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/07 Policy Of Truth.mp3
Enjoy The Silence	Depeche Mode		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Rock	5138945	256	1	2	8	10	1998	3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			1	12/10/10, 10:03 PM	5	6/2/18, 8:41 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/1-08 Enjoy The Silence.mp3
We've Only Just Begun	The Carpenters		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Pop	3676112	183	2	2	10	14	1970	3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			2	12/10/10, 10:41 PM	6	8/28/15, 10:18 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/2-10 We've Only Just Begun.mp3
Question	The Moody Blues		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Rock	6970118	348	1	1	1	10	1970	3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			2	12/10/10, 8:38 PM	4	12/6/13, 9:40 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/01 Question.mp3
25 or 6 to 4	Chicago		Bill's Top 200 2018	Bill's Top 200 2018					Oldies	4700938	293					19	3/9/19, 12:34 AM	5/15/18, 9:55 PM	128	44100		MPEG audio file		rob	1	12/10/10, 8:36 PM	7	8/28/15, 9:54 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/25 or 6 to 4.mp3
My Girl	The Temptations		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				R&B	3588829	179	1	5	21	28	1965	3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			1	12/10/10, 11:07 PM	8	6/2/18, 8:38 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/1-21 My Girl.mp3
Make It With You	Bread		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Rock	3823404	191	1	1	1	20	1970	3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			1	12/10/10, 9:40 PM	3	6/2/18, 8:37 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/01 Make It With You.mp3
I Won't Last A Day Without You	The Carpenters		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Pop	4612351	230	1	2	11	13	1987	3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			1	12/10/10, 9:16 PM	5	10/10/14, 10:09 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/1-11 I Won't Last A Day Without You.mp3
Daniel	Elton John		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Rock/Pop	3742702	233			2			3/9/19, 12:34 AM	5/15/18, 8:58 PM	128	44100		MPEG audio file			1	12/10/10, 9:14 PM	4	6/2/18, 8:23 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/02 Daniel.mp3
Hella Good	No Doubt		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Alternative Pop/Rock	3934208	244			2		2001	3/9/19, 12:34 AM	5/15/18, 8:58 PM	128	44100		MPEG audio file			2	1/15/11, 4:47 PM	6	6/2/18, 8:22 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/02 Hella Good.mp3
Morning Has Broken	Cat Stevens		Bill's Top 200 2018	Bill's Top 200 2018					Rock/Pop	3211602	199			19		2001	4/11/19, 11:56 PM	5/15/18, 8:58 PM	128	44100		MPEG audio file		 00000343 000003CC 000019A8 000028AF 0001FBE7 0001FC15 000070EC 00006F5B 0001FBE7 0001FBFE			3	5/2/19, 9:46 AM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/19 Morning Has Broken.mp3
Don't Cry For Me, Argentina (“Evita”)	Patti LuPone		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Soundtrack	6455549	322	4	4	18	23		3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			1	12/10/10, 11:08 PM			100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/4-18 Don't Cry For Me, Argentina (_Evita_).mp3
Words	Bee Gees		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Pop	3944649	197	1	2	6	21	1968	3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			2	8/29/15, 8:11 PM	4	8/28/15, 10:52 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/1-06 Words.mp3
Endless Love	Diana Ross & Lionel Richie		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Pop	5424191	271	1	2	7	12	2004	3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			1	12/10/10, 10:36 PM	3	8/28/15, 10:56 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/1-07 Endless Love.mp3
Questions 67 and 68	Chicago		Bill's Top 200 2018	Bill's Top 200 2018					General Rock	5382144	336			6			3/9/19, 12:34 AM	5/15/18, 8:58 PM	128	44100		MPEG audio file		rob	1	12/10/10, 9:48 PM	6	8/28/15, 9:52 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/06 Questions 67 and 68.mp3
Dancing Queen	ABBA		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Pop	4618637	230	1	4	16	21	1976	3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			3	4/20/14, 6:18 PM	3	12/7/12, 10:32 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/1-16 Dancing Queen.mp3
Both Sides Now (slow)	joni mitchell		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Soundtrack	5545151	346			9			3/9/19, 12:34 AM	5/15/18, 8:58 PM	128	44100		MPEG audio file			2	12/10/10, 11:30 PM			100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/09 Both Sides Now (slow).mp3
Take It Easy	The Eagles		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Rock/Pop	3373853	210			1			3/9/19, 12:34 AM	5/15/18, 8:58 PM	128	44100		MPEG audio file			1	12/10/10, 10:40 PM	6	6/2/18, 8:14 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/01 Take It Easy.mp3
Stranger on the Shore	Mr. Acker Bilk		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007					2797905	174			2			3/9/19, 12:34 AM	5/15/18, 8:58 PM	128	44100		MPEG audio file			1	12/10/10, 10:43 PM	6	6/2/18, 8:13 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/02 Stranger on the Shore.mp3
Aquarium	Philadelphia Orchestra - Saint-Saens		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Classical	2512113	125	1	1	17	24	1991	3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file					2	8/28/15, 11:14 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/17 Aquarium.mp3
And I Love Her	The Beatles		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Rock	3025120	151	1	1	5	13	1964	3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			1	12/10/10, 10:38 PM	4	8/28/15, 10:46 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/05 And I Love Her.mp3
Another Day In Paradise	Phil Collins		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Rock	6446109	322	1	1	7	12	1989	3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			6	12/10/10, 11:32 PM	4	6/2/18, 8:10 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/07 Another Day In Paradise.mp3
To One In Paradise	The Alan Parsons Project		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Rock	5735616	286	1	1	11	11	1976	3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			1	12/10/10, 10:42 PM			100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/11 To One In Paradise.mp3
(They Long To Be) Close To You	The Carpenters		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Pop	4456134	222	2	2	14	14	1970	3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			1	12/10/10, 9:46 PM	4	6/2/18, 8:09 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/2-14 (They Long To Be) Close To You.mp3
Special	Garbage		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Alternative & Punk	4479117	223	1	1	5	12	1998	3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			2	12/4/11, 1:02 PM	4	6/2/18, 8:07 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/05 Special.mp3
I Want to Know What Love Is	Foreigner		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007					6083439	304			11	19		3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			1	12/10/10, 11:16 PM	2	8/28/15, 10:58 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/11 I Want to Know What Love Is.mp3
Lay It All On Me (feat. Ed Sheeran)	Rudimental		Bill's Top 200 2018	Bill's Top 200 2018					Dance	8642051	242	1	1	13	18	2015	3/9/19, 12:34 AM	5/15/18, 8:58 PM	256	44100		Purchased AAC audio file					1	7/19/16, 5:20 PM		Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/13 Lay It All On Me (feat. Ed Sheeran).m4a
Since I Lost My Baby	The Temptations		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				R&B	3451438	172	1	5	25	28	1965	3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			2	12/10/10, 10:37 PM	7	6/2/18, 8:05 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/1-25 Since I Lost My Baby.mp3
Big Wide World	Teddy Randazzo		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				rock	2062336	171			17			3/9/19, 12:34 AM	5/15/18, 8:58 PM	96	44100		MPEG audio file		rob	2	6/2/18, 7:07 PM	6	8/28/15, 10:51 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/17 Big Wide World.mp3
Memory	Betty Buckley & Cynthia Onrubia		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007					6482082	323			10	19		3/9/19, 12:34 AM	5/15/18, 9:27 PM	160	44100		MPEG audio file			3	12/9/11, 10:06 PM	2	5/15/18, 9:16 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/10 Memory.mp3
Half Heaven Half Heartache	Gene Pitney		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Easy Listening	3358483	167	1	2	16	25	1995	3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			2	12/10/10, 9:33 PM	3	7/20/16, 8:18 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/1-16 Half Heaven Half Heartache.mp3
Tears in Heaven	Eric Clapton		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007					5565170	278			10	18		3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			1	12/10/10, 9:12 PM	3	6/19/17, 6:13 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/10 Tears in Heaven.mp3
Somewhere Out There	Linda Ronstadt / James Ingram		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Rock/Pop	3841424	239			18			3/9/19, 12:34 AM	5/15/18, 9:27 PM	128	44100		MPEG audio file			1	12/10/10, 10:05 PM	3	6/2/18, 8:00 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/18 Somewhere Out There.mp3
Out Here On My Own	Irene Cara		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Soundtrack	3879320	193	1	1	2	9	1980	3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file		 	4	12/6/13, 11:00 PM	6	12/6/13, 12:06 AM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/02 Out Here On My Own.mp3
You've Got A Friend	James Taylor		Bill's Top 200 2018	Bill's Top 200 2018	Bill Top 200 2007				Rock	5459195	272	1	1	6	12	1971	3/9/19, 12:34 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			1	12/10/10, 9:55 PM	5	6/2/18, 7:58 PM	100	Macintosh HD/Users/karp/Music/iTunes/iTunes Media/Music/Compilations/Bill's Top 200 2018/06 You've Got A Friend.mp3
