Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
Everlong	Foo Fighters		Bill's Top 200 2006	Bill Top 200 2007	Bill Top 200 2007				Rock/Pop	4018176	250			11			6/22/17, 3:43 PM	5/15/18, 8:58 PM	128	44100		MPEG audio file			3	1/15/11, 4:47 PM	6	6/22/17, 3:43 PM	100	Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Compilations:Bill's Top 200 2006:11 Everlong.mp3
Walk Away Renee	Left Banke, The		Rob's Top 200 2006						Pop	2598453	162					1966	12/10/07, 1:15 PM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob	1	12/10/10, 11:22 PM	3	12/7/12, 11:11 PM		Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Compilations:Rob's Top 200 2006:Walk Away Renee.mp3
Shut Up and Drive	Rihanna	G. Gilbert	Good Girl Gone Bad: Reloaded						R&B	6905751	212	1	1	5	15	2008	12/5/11, 12:04 AM	5/15/18, 8:59 PM	256	44100		MPEG audio file		Amazon.com Song ID: 206083585	1	12/20/15, 7:21 PM	1	8/28/15, 10:55 PM		Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Rihanna:Good Girl Gone Bad_ Reloaded:05 Shut Up and Drive.mp3
Eight Days a Week_rob	The Beatles		Rob's Top 200 2006						Pop	3970753	165			8	14	1964	12/16/06, 1:14 PM	5/15/18, 8:59 PM	192	44100		MPEG audio file		TRACK08.mp3 -	2	12/10/10, 11:51 PM	6	8/28/15, 11:17 PM	100	Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Compilations:Rob's Top 200 2006:08 Eight Days a Week_rob.mp3
"I Don't Know How to Love Him": Sara Bareilles - Jesus Christ Superstar Live in Concert	NBC	GenYoutube	"I Don't Know How to Love Him": Sara Bareilles - Jesus Christ Superstar Live in Concert						Music	3923259	229					2018	4/14/18, 8:54 PM	5/18/18, 1:34 PM	128	44100		MPEG audio file		Download Youtube videos and MP3 on GenYoutube.net 						Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:NBC:_I Don't Know How to Love Him__ Sara Bareilles - Jesus Christ Superstar Live in Concert:_I Don't Know How to Love Him__ Sara Bareilles - Jesus Christ Superstar Live in Concert.mp3
Can't Get Used To Losing You	Andy Williams		Rob's Top 200 2006							2289792	143			1			12/10/07, 1:15 PM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob	1	12/10/10, 10:05 PM	3	12/6/13, 10:36 PM		Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Compilations:Rob's Top 200 2006:01 Can't Get Used To Losing You.mp3
Theme From a Summer Place	Percy Faith		Rob's Top 200 2006						Pop	3492527	145					1960	12/10/07, 1:14 PM	5/15/18, 8:59 PM	192	44100		MPEG audio file		rob	1	12/10/10, 9:26 PM	5	8/28/15, 11:02 PM		Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Compilations:Rob's Top 200 2006:Theme From a Summer Place.mp3
Time Out Of Mind	Steely Dan	Donald Fagen	Citizen 1972-1980						Rock	8154935	253	4	4	10	13	1993	2/14/10, 2:55 PM	5/15/18, 8:59 PM	256	44100		MPEG audio file		Amazon.com Song ID: 202550372	1	12/10/10, 11:15 PM	3	8/28/15, 11:00 PM		Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Compilations:Citizen 1972-1980:4-10 Time Out Of Mind.mp3
Limbo Rock	(Chubby Checker)		Rob's Top 200 2006						Rock & Roll	2328198	145						12/10/07, 1:14 PM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob	1	12/10/10, 9:28 PM	2	8/28/15, 10:58 PM		Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Compilations:Rob's Top 200 2006:Limbo Rock.mp3
Midnight	Johnny Gibson		Rob's Top 200 2006							1660262	138					1962	12/10/07, 1:14 PM	5/15/18, 8:59 PM	96	44100		MPEG audio file		rob	2	12/10/10, 10:41 PM	3	12/6/13, 11:54 PM		Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Compilations:Rob's Top 200 2006:Midnight.mp3
Elton John Sacrifice live										4872464	304						10/10/15, 9:52 PM	5/15/18, 8:59 PM	128	44100		MPEG audio file					1	7/19/16, 7:00 PM		Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Unknown Artist:Unknown Album:Elton John Sacrifice live.mp3
Long Long Time	Linda Ronstadt		Bill's Top 200 2006	Bill Top 200 2007	Bill Top 200 2007				Rock/Pop	4202540	262			12			12/6/13, 12:01 AM	5/15/18, 8:58 PM	128	44100		MPEG audio file			1	12/10/10, 9:44 PM	7	8/28/15, 11:17 PM	100	Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Compilations:Bill's Top 200 2006:12 Long Long Time.mp3
Till the End of the Day	The Kinks	Ray Davies	Rob's Top 200 2006						Rock	2254848	140			8		1989	12/16/06, 1:14 PM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob	1	12/10/10, 11:08 PM	4	10/10/14, 10:02 PM		Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Compilations:Rob's Top 200 2006:08 Till the End of the Day.mp3
Crazy Little Thing Called Love	Queen		Rob's Top 200 2006							2280722	162						12/10/07, 1:15 PM	5/15/18, 8:59 PM	112	44100		MPEG audio file		rob	1	12/10/10, 10:55 PM	2	8/28/15, 11:03 PM		Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Compilations:Rob's Top 200 2006:Crazy Little Thing Called Love.mp3
Herb Alpert & Tijuana Brass - Casino Royale (James Bond) Apr 1967										2492441	156						12/4/13, 9:01 PM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob			3	8/28/15, 9:49 PM		Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Unknown Artist:Unknown Album:Herb Alpert & Tijuana Brass - Casino Royale (James Bond) Apr 1967.mp3
Tequilla Sunrise(live)	Eagles		Rob's Top 200 2006							3328128	208						12/10/07, 1:15 PM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob	1	12/10/10, 11:25 PM	4	8/28/15, 11:15 PM		Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Compilations:Rob's Top 200 2006:Tequilla Sunrise(live).mp3
Hey Bulldog_rob	The Beatles		Rob's Top 200 2006						Pop	4663514	194			4	13	1969	12/16/06, 1:14 PM	5/15/18, 8:59 PM	192	44100		MPEG audio file		TRACK04.mp3 -	1	12/10/10, 11:24 PM	4	8/28/15, 10:12 PM	60	Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Compilations:Rob's Top 200 2006:04 Hey Bulldog_rob.mp3
I'm Into Something Good	Herman's Hermits		Bill's Top 200 2006	Bill Top 200 2007	Bill Top 200 2007				Rock/Pop	2509513	156			1			12/10/07, 11:59 AM	5/15/18, 8:58 PM	128	44100		MPEG audio file			2	12/10/10, 10:11 PM	4	12/7/13, 8:39 PM	100	Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Compilations:Bill's Top 200 2006:01 I'm Into Something Good.mp3
Girl Dont Come-Sandie Shaw	Various		Juke Box Giants The Sixties						Rock	1069684	133			14		2000	8/24/15, 11:13 PM	5/15/18, 8:59 PM	64	44100		MPEG audio file					2	8/24/15, 11:13 PM		Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Various:Juke Box Giants The Sixties:14 Girl Dont Come-Sandie Shaw.mp3
Hey Jude	The Beatles		Rob's Top 200 2006						Pop	10283401	428	1	1	7	15	1988	12/3/12, 5:35 PM	5/15/18, 8:59 PM	192	44100		MPEG audio file		backup 9			2	8/28/15, 10:02 PM	80	Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Compilations:Rob's Top 200 2006:07 Hey Jude.mp3
Wandering	James Taylor		Gorilla							3973545	161			4	11	1975	2/14/10, 2:54 PM	5/15/18, 8:59 PM	196	44100		MPEG audio file		http://mp3stor.com/	2	12/10/10, 10:59 PM	3	8/28/15, 11:18 PM		Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Compilations:Gorilla:04 Wandering.mp3
104-Question Mark & The Mysterians - 96 Tears Sept 1966			Rob's Top 200 2006							2831662	177						12/16/06, 1:14 PM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob	8	10/10/14, 10:35 PM	1	8/28/15, 11:15 PM		Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Compilations:Rob's Top 200 2006:104-Question Mark & The Mysterians - 96 Tears Sept 1966.mp3
Stranger on the Shore	Mr. Acker Bilk		Bill's Top 200 2006	Bill Top 200 2007	Bill Top 200 2007					2797905	174			2			12/10/07, 11:59 AM	5/15/18, 8:58 PM	128	44100		MPEG audio file			1	12/10/10, 10:43 PM	5	8/28/15, 10:09 PM	100	Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Compilations:Bill's Top 200 2006:02 Stranger on the Shore.mp3
Ain't Nothing Like the Real Thing	Marvin Gaye & Tammy Terrell		Rob's Top 200 2006							3233954	134			1			12/9/08, 12:48 PM	5/15/18, 8:59 PM	192	44100		MPEG audio file		rob	1	12/10/10, 11:12 PM	4	8/28/15, 11:07 PM		Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Compilations:Rob's Top 200 2006:01 Ain't Nothing Like the Real Thing.mp3
Lukas Graham - '7 Years' (Live At The Summertime Ball 2016)										4036805	252						6/24/16, 10:16 PM	5/15/18, 8:59 PM	128	44100		MPEG audio file			1	7/31/16, 1:02 PM	2	7/19/16, 7:07 PM		Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Unknown Artist:Unknown Album:Lukas Graham - '7 Years' (Live At The Summertime Ball 2016).mp3
In My Life	The Beatles		Rob's Top 200 2006						Pop	3555708	148			11	14	1965	12/3/12, 5:51 PM	5/15/18, 8:59 PM	192	44100		MPEG audio file		TRACK11.mp3 -			2	12/7/13, 12:40 AM	100	Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Compilations:Rob's Top 200 2006:11 In My Life.mp3
Ed Sheeran - Photograph (Official Music Video)										4389563	274						6/25/16, 3:01 PM	5/15/18, 8:59 PM	128	44100		MPEG audio file			1	7/31/16, 12:26 PM	2	7/19/16, 7:09 PM		Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Unknown Artist:Unknown Album:Ed Sheeran - Photograph (Official Music Video).mp3
Selena Gomez - Love You Like A Love Song Live At (iHeart Radio)										3039555	189						7/4/16, 9:43 PM	5/15/18, 8:59 PM	128	44100		MPEG audio file								Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Unknown Artist:Unknown Album:Selena Gomez - Love You Like A Love Song Live At (iHeart Radio).mp3
No Milk Today			Rob's Top 200 2006							2889578	180			1		1982	12/16/06, 1:14 PM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob	1	12/10/10, 10:46 PM	4	8/28/15, 10:57 PM		Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Compilations:Rob's Top 200 2006:01 No Milk Today.mp3
198-WhoNYC2001 - Won't Get Fooled Again										9345084	583						2/14/10, 2:54 PM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob	1	12/10/10, 11:17 PM	5	12/6/13, 11:11 PM		Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Compilations:Unknown Album:198-WhoNYC2001 - Won't Get Fooled Again.mp3
Heartbeat City	Cars,The		Rob's Top 200 2006							4328095	270			9			12/10/07, 1:15 PM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob	1	12/10/10, 11:10 PM	5	12/6/13, 10:06 PM		Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Compilations:Rob's Top 200 2006:09 Heartbeat City.mp3
twenty one pilots_ Stressed Out [OFFICIAL VIDEO]										3605471	225						6/25/16, 2:57 PM	5/15/18, 8:59 PM	128	44100		MPEG audio file			1	7/19/16, 7:04 PM	2	7/19/16, 7:05 PM		Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Unknown Artist:Unknown Album:twenty one pilots_ Stressed Out [OFFICIAL VIDEO].mp3
Tell Her No	The Zombies		Bill's Top 200 2006	top200, old	top200, old				Rock/Pop	2062088	128			18			12/5/13, 11:49 PM	5/15/18, 8:59 PM	128	44100		MPEG audio file			2	12/10/10, 9:47 PM	8	8/28/15, 9:45 PM	100	Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Compilations:Bill's Top 200 2006:18 Tell Her No.mp3
Please Please Me_rob	The Beatles		Rob's Top 200 2006						Pop	2956992	123			7	14	1963	12/16/06, 1:14 PM	5/15/18, 8:59 PM	192	44100		MPEG audio file		TRACK07.mp3 -	1	12/10/10, 9:52 PM	4	8/28/15, 10:19 PM	100	Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Compilations:Rob's Top 200 2006:07 Please Please Me_rob.mp3
She Loves You_rob	The Beatles		Rob's Top 200 2006						Pop	3417781	142			3	15	1963	12/16/06, 1:14 PM	5/15/18, 8:59 PM	192	44100		MPEG audio file		3	1	12/10/10, 11:03 PM	4	8/28/15, 10:49 PM	100	Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Compilations:Rob's Top 200 2006:03 She Loves You_rob.mp3
BACHMAN TURNER OVERDRIVE - Roll On Down The Highway										4076929	254						8/15/16, 12:21 AM	5/15/18, 8:59 PM	128	44100		MPEG audio file					1	6/21/17, 11:05 PM		Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Unknown Artist:Unknown Album:BACHMAN TURNER OVERDRIVE - Roll On Down The Highway.mp3
Baby Blue	Badfinger		Rob's Top 200 2006						Other	3484540	217						12/16/06, 1:14 PM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob	1	12/10/10, 9:56 PM	5	8/28/15, 11:33 PM		Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Compilations:Rob's Top 200 2006:Baby Blue.mp3
You Might Think	The Cars		Rob's Top 200 2006							2979197	185						12/3/12, 5:32 PM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob	1	12/10/10, 9:43 PM	4	8/28/15, 9:54 PM		Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Compilations:Rob's Top 200 2006:You Might Think.mp3
Holiday Road [Live]	Lindsey Buckingham		Live At The Bass Performance Hall (DMD)						Rock	6298629	191	1	1	13	15	2008	12/7/12, 9:27 AM	5/15/18, 8:59 PM	256	44100		MPEG audio file		Amazon.com Song ID: 204952829			4	6/21/17, 11:41 PM		Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Lindsey Buckingham:Live At The Bass Performance Hall (DMD):13 Holiday Road [Live].mp3
Bridge Over Troubled Water	Simon & Garfunkel		Bill's Top 200 2006	Bill Top 200 2007	Bill Top 200 2007				Rock	5901717	294	3	3	15	19	1997	12/6/13, 12:20 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			1	12/10/10, 11:30 PM	8	8/28/15, 11:48 PM	100	Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Compilations:Bill's Top 200 2006:3-15 Bridge Over Troubled Water.mp3
You're All I Need To Get By_rob	Marvin Gaye		Rob's Top 200 2006						R&B	3850998	160	1	2	23	27	1995	12/16/06, 1:14 PM	5/15/18, 8:59 PM	192	44100		MPEG audio file			1	12/10/10, 11:13 PM	4	8/28/15, 10:59 PM		Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Compilations:Rob's Top 200 2006:1-23 You're All I Need To Get By_rob.mp3
It Ain't No Use	Stevie Wonder		Rob's Top 200 2006						RnB	3860480	241			7			12/16/06, 1:14 PM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob	1	12/10/10, 9:54 PM	6	8/28/15, 10:18 PM		Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Compilations:Rob's Top 200 2006:07 It Ain't No Use.mp3
Just A Mirage	Smokey Robinson and The Miracles		Rob's Top 200 2006						rock	2191362	180			8			12/16/06, 1:14 PM	5/15/18, 8:59 PM	97	44100		MPEG audio file		rob	2	12/10/10, 10:57 PM	5	7/19/16, 5:25 PM		Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Compilations:Rob's Top 200 2006:08 Just A Mirage.mp3
Poor Little Fool  	Rick Nelson		Rob's Top 200 2006						oldies	2461696	153			16			12/16/06, 1:14 PM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob	1	12/10/10, 10:02 PM	2	8/28/15, 10:05 PM		Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Compilations:Rob's Top 200 2006:16 Poor Little Fool.mp3
Rave On	Buddy Holly		Bill's Top 200 2006	top200, old	top200, old				Country	2198607	109	2	2	8	25	1958	12/16/06, 1:17 PM	5/15/18, 8:59 PM	160	44100		MPEG audio file			1	12/10/10, 9:23 PM	7	7/19/16, 5:23 PM	100	Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Compilations:Bill's Top 200 2006:2-08 Rave On.mp3
Katy_Perry_-_California_Gurls_MMVA_2010[YoutubeConverter.Me]										9407353	235						6/9/17, 9:56 PM	5/15/18, 8:59 PM	320	44100		MPEG audio file					1	6/21/17, 11:17 PM		Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Unknown Artist:Unknown Album:Katy_Perry_-_California_Gurls_MMVA_2010[YoutubeConverter.Me].mp3
What a Wonderful World	Herman's Hermits		Rob's Top 200 2006						Rock	1974272	123						12/16/06, 1:14 PM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob	1	12/10/10, 9:53 PM	2	8/28/15, 9:50 PM		Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Compilations:Rob's Top 200 2006:What a Wonderful World.mp3
Miracles MORE LOVE July 1967										2051114	171						10/7/14, 5:13 PM	5/15/18, 8:59 PM	96	44100		MPEG audio file		rob			3	8/28/15, 10:00 PM		Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Unknown Artist:Unknown Album:Miracles MORE LOVE July 1967.mp3
The Underdog	Spoon		Bill's Top 200 2008						Alternative & Punk	3607213	222	1	1	7	10	2007	12/8/10, 12:55 AM	5/15/18, 8:59 PM	128	44100		AAC audio file			3	12/10/10, 9:31 PM	2	8/28/15, 11:08 PM	80	Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Compilations:Bill's Top 200 2008:07 The Underdog.m4a
Your Precious Love_rob	Marvin Gaye		Rob's Top 200 2006						R&B	4333105	180	1	2	19	27	1995	12/16/06, 1:14 PM	5/15/18, 8:59 PM	192	44100		MPEG audio file			3	12/10/10, 11:31 PM	4	10/10/14, 9:06 PM		Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Compilations:Rob's Top 200 2006:1-19 Your Precious Love_rob.mp3
You Got It	Roy Orbison		The Very Best Of						Rock	8479719	211			2		1996	12/4/13, 9:08 PM	5/15/18, 8:59 PM	320	44100		MPEG audio file		www.mp3stor.com			3	8/28/15, 10:48 PM		Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Roy Orbison:The Very Best Of:02 You Got It.mp3
Dirty Work	Steely Dan		Rob's Top 200 2006						Rock	3011981	188					1987	12/16/06, 1:14 PM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob	1	12/10/10, 10:09 PM	4	10/10/14, 8:24 PM		Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Compilations:Rob's Top 200 2006:Dirty Work.mp3
Chicago-In-The-Country-7-21-1970-Tanglewood-Official--yoodownload.com										6593444	412						4/23/18, 5:40 PM	5/18/18, 1:34 PM	128	44100		MPEG audio file					1	5/19/18, 11:36 AM		Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Unknown Artist:Unknown Album:Chicago-In-The-Country-7-21-1970-Tanglewood-Official--yoodownload.com.mp3
Hail, Hail	Pearl Jam		Rob's Top 200 2006						Rock	3417259	213						12/16/06, 1:14 PM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob	2	12/10/10, 10:48 PM	8	8/28/15, 10:21 PM		Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Compilations:Rob's Top 200 2006:Hail, Hail.mp3
Hey Nineteen	Steely Dan	Donald Fagen	Gaucho						Rock	9878016	307	1	1	2	7	2000	2/14/10, 2:55 PM	5/15/18, 8:59 PM	256	44100		MPEG audio file		Amazon.com Song ID: 202370993	1	12/10/10, 9:39 PM	2	8/28/15, 9:55 PM		Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Compilations:Gaucho:02 Hey Nineteen.mp3
Hello Mary Lou	Nelson, Ricky		Rob's Top 200 2006							2243732	140						12/10/07, 1:14 PM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob	1	12/10/10, 9:40 PM	4	8/28/15, 10:07 PM		Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Compilations:Rob's Top 200 2006:Hello Mary Lou.mp3
Since I Fell for You	Lenny Welch		Bill's Top 200 2006						Rock	2846302	177						12/10/07, 1:14 PM	5/15/18, 8:59 PM	128	44100		MPEG audio file			1	12/10/10, 10:08 PM	5	8/28/15, 9:32 PM	100	Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Compilations:Bill's Top 200 2006:Since I Fell for You.mp3
Heroes And Villains_rob	Beach Boys		Rob's Top 200 2006						Rock	5296737	220	1	1	23	30	2003	12/16/06, 1:14 PM	5/15/18, 8:59 PM	192	44100		MPEG audio file		backup 33	2	12/10/10, 11:26 PM	6	10/10/14, 11:05 PM		Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Compilations:Rob's Top 200 2006:23 Heroes And Villains_rob.mp3
Grass Roots - Walking Through the Co 1										2858112	179						12/19/04, 6:03 PM	5/18/18, 1:35 PM	128	44100		MPEG audio file		rob			1	5/19/18, 11:38 AM		Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Unknown Artist:Unknown Album:Grass Roots - Walking Through the Co 1.mp3
It Hurts To Be In Love	Gene Pitney		Bill's Top 200 2006	Bill Top 200 2007	Bill Top 200 2007				Easy Listening	3030890	151	2	2	1	26	1995	12/10/07, 11:59 AM	5/15/18, 8:58 PM	160	44100		MPEG audio file			2	12/10/10, 10:44 PM	11	8/28/15, 9:51 PM	100	Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Compilations:Bill's Top 200 2006:2-01 It Hurts To Be In Love.mp3
Satisfaction (1965)	Rolling Stones		Rob's Top 200 2006						Classic Rock	3623040	226					1965	12/6/13, 12:04 AM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob	1	12/10/10, 11:09 PM	5	8/28/15, 10:50 PM		Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Compilations:Rob's Top 200 2006:Satisfaction (1965).mp3
The Killers - All these things I Have Done [UK Version] (192  kbps)										5461935	227						2/13/18, 5:17 PM	5/18/18, 1:36 PM	192	44100		MPEG audio file					1	5/19/18, 11:41 AM		Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Unknown Artist:Unknown Album:The Killers - All these things I Have Done [UK Version] (192  kbps).mp3
simon-and-garfunkel-America-david-letterman										4690893	293						4/20/18, 9:16 PM	5/18/18, 1:37 PM	128	44100		MPEG audio file					2	5/19/18, 11:45 AM		Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Unknown Artist:Unknown Album:simon-and-garfunkel-America-david-letterman.mp3
I'll Follow The Sun	Beatles		For Sale						Rock	1775471	111						2/14/10, 2:55 PM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob			2	12/7/12, 10:19 PM		Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Compilations:For Sale:I'll Follow The Sun.mp3
Questions 67 and 68	Chicago		Rob's Top 200 2006						General Rock	5382144	336			6			12/16/06, 1:14 PM	5/15/18, 8:58 PM	128	44100		MPEG audio file		rob	1	12/10/10, 9:48 PM	6	8/28/15, 9:52 PM		Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Compilations:Rob's Top 200 2006:06 Questions 67 and 68.mp3
Runaways	The Killers	Brandon Flowers	Battle Born						Alternative Rock	8051233	243	1	1	2		2012	12/7/12, 9:33 AM	5/15/18, 8:59 PM	256	44100		MPEG audio file		Amazon.com Song ID: 231929751						Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:The Killers:Battle Born:02 Runaways.mp3
Laugh Laugh	Beau Brummels		Rob's Top 200 2006							2928191	182						12/3/12, 5:45 PM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob	1	12/10/10, 9:47 PM	6	8/28/15, 9:29 PM		Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Compilations:Rob's Top 200 2006:Laugh Laugh.mp3
Call Me Lightning	Who		Thirty Years Of Maximum R & B - Disc One						rock	2254848	140			29			8/24/15, 11:12 PM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob			2	8/24/15, 11:12 PM		Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Who:Thirty Years Of Maximum R & B - Disc One:29 Call Me Lightning.mp3
Help Me, Rhonda (Single Version)_rob	Beach Boys		Rob's Top 200 2006						Rock	4030961	167	1	1	10	30	2003	12/16/06, 1:14 PM	5/15/18, 8:59 PM	192	44100		MPEG audio file		backup 33	1	12/10/10, 11:04 PM	5	10/10/14, 9:37 PM	100	Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Compilations:Rob's Top 200 2006:10 Help Me, Rhonda (Single Version)_rob.mp3
Hello, Goodbye	The Beatles		Magical Mystery Tour						Pop	4711547	211	1	1	7	11	1967	11/2/07, 6:53 PM	5/15/18, 8:59 PM	128	44100		AAC audio file		backup 9	4	9/19/10, 12:52 AM	1	10/7/14, 5:10 PM	100	Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:The Beatles:Magical Mystery Tour:07 Hello, Goodbye.m4a
The story in your eyes (Live)	The Moody Blues		Rob's Top 200 2006						Pop	3574096	223					2000	12/10/07, 1:15 PM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob	1	12/10/10, 8:44 PM	2	12/12/08, 10:45 PM		Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Compilations:Rob's Top 200 2006:The story in your eyes (Live).mp3
Stevie Wonder - Signed, Sealed, Delivered I'm Yours (Live At Last)										2754804	172						10/7/14, 5:14 PM	5/15/18, 8:59 PM	128	44100		MPEG audio file					2	10/7/14, 5:14 PM		Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Unknown Artist:Unknown Album:Stevie Wonder - Signed, Sealed, Delivered I'm Yours (Live At Last).mp3
015-Bobby Vee - The Night Has A Thousand Eyes Dec 1962			Rob's Top 200 2006							2621610	163						12/16/06, 1:14 PM	5/15/18, 8:59 PM	128	44100		MPEG audio file		rob	1	12/10/10, 11:41 PM	6	8/28/15, 10:50 PM		Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Compilations:Rob's Top 200 2006:015-Bobby Vee - The Night Has A Thousand Eyes Dec 1962.mp3
The A Team	Ed Sheeran		The A Team (EP)						Pop	8447170	258	1	1	1	4	2011	12/6/12, 3:50 PM	5/15/18, 8:58 PM	256	44100		MPEG audio file		Amazon.com Song ID: 226175112			4	10/22/16, 5:20 PM		Macintosh HD:Users:karp:Music:iTunes:iTunes Media:Music:Ed Sheeran:The A Team (EP):01 The A Team.mp3
